NAME,index,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type,dist_to_plaque,dist_to_tau
31071,1749,6264,3027,1879,908,13months-disease-replicate_1,CA3,CA3-Ex,,145
31072,1750,7736,3031,2320,909,13months-disease-replicate_1,CA2,CA2-Ex,,
31073,1751,1653,3041,495,912,13months-disease-replicate_1,DG,DG,,
31074,1752,16480,3045,4944,913,13months-disease-replicate_1,Endo,Endo1,,118
31076,1753,14116,3049,4234,914,13months-disease-replicate_1,Micro,Micro1,,
31077,1754,1909,3037,572,911,13months-disease-replicate_1,DG,DG,,
31078,1755,6788,3057,2036,917,13months-disease-replicate_1,Micro,Micro1,,93
31079,1756,8108,3035,2432,910,13months-disease-replicate_1,CA3,CA3-Ex,,
31080,1757,2443,3056,732,916,13months-disease-replicate_1,DG,DG,,
31081,1758,5448,3069,1634,920,13months-disease-replicate_1,Oligo,Oligo1,,115
31082,1759,1996,3050,598,915,13months-disease-replicate_1,DG,DG,,
31083,1760,1739,3060,521,918,13months-disease-replicate_1,DG,DG,,
31084,1761,3813,3051,1143,915,13months-disease-replicate_1,CA3,CA3-Ex,198.0,
31085,1762,7291,3059,2187,917,13months-disease-replicate_1,CA3,CA3-Ex,,
31086,1763,14884,3066,4465,919,13months-disease-replicate_1,Micro,Micro1,,
31087,1764,5658,3082,1697,924,13months-disease-replicate_1,Inh,Sst,,84
31088,1765,2515,3067,754,920,13months-disease-replicate_1,DG,DG,,
31089,1766,518,3077,155,923,13months-disease-replicate_1,DG,DG,,
31090,1767,16412,3076,4923,922,13months-disease-replicate_1,Inh,Cnr1,,139
31091,1768,4770,3066,1431,919,13months-disease-replicate_1,Oligo,Oligo1,,
31092,1769,15770,3070,4731,921,13months-disease-replicate_1,OPC,OPC,,
31093,1770,2117,3067,635,920,13months-disease-replicate_1,DG,DG,,
31094,1771,21754,3074,6526,922,13months-disease-replicate_1,CA3,CA3-Ex,,23
31095,1772,3156,3082,946,924,13months-disease-replicate_1,Astro,Astro2,172.0,
31096,1773,431,3076,129,922,13months-disease-replicate_1,DG,DG,,
31097,1774,9714,3077,2914,923,13months-disease-replicate_1,OPC,OPC,,
31098,1775,2751,3076,825,922,13months-disease-replicate_1,Astro,Astro1,,
31099,1776,1221,3087,366,926,13months-disease-replicate_1,DG,DG,,
31100,1777,3587,3084,1076,925,13months-disease-replicate_1,Inh,Cnr1,70.0,
31101,1778,1553,3084,465,925,13months-disease-replicate_1,DG,DG,,
31102,1779,1423,3079,426,923,13months-disease-replicate_1,DG,DG,,
31103,1780,17489,3094,5246,928,13months-disease-replicate_1,Oligo,Oligo1,,
31104,1781,17074,3097,5122,929,13months-disease-replicate_1,Astro,Astro1,,61
31105,1782,104,3087,31,926,13months-disease-replicate_1,DG,DG,,
31106,1783,7026,3108,2107,932,13months-disease-replicate_1,CA3,CA3-Ex,,133
31107,1784,9021,3099,2706,929,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
31108,1785,21875,3090,6562,927,13months-disease-replicate_1,CA3,CA3-Ex,,44
31109,1786,1305,3099,391,929,13months-disease-replicate_1,DG,DG,,
31110,1787,8914,3112,2674,933,13months-disease-replicate_1,Oligo,Oligo1,,
31111,1788,2653,3104,795,931,13months-disease-replicate_1,DG,DG,,
31112,1789,3874,3100,1162,930,13months-disease-replicate_1,Oligo,Oligo1,185.0,
31113,1790,334,3107,100,932,13months-disease-replicate_1,DG,DG,,
31114,1791,2266,3116,679,934,13months-disease-replicate_1,DG,DG,,
31115,1792,2892,3116,867,934,13months-disease-replicate_1,DG,DG,,
31116,1793,1142,3122,342,936,13months-disease-replicate_1,DG,DG,,
31117,1794,3219,3120,965,936,13months-disease-replicate_1,Astro,Astro1,154.0,
31118,1795,19678,3122,5903,936,13months-disease-replicate_1,Micro,Micro1,,
31119,1796,1849,3126,554,937,13months-disease-replicate_1,DG,DG,,
31121,1797,7126,3124,2137,937,13months-disease-replicate_1,CA3,CA3-Ex,,158
31122,1798,263,3131,78,939,13months-disease-replicate_1,DG,DG,,
31123,1799,8720,3138,2616,941,13months-disease-replicate_1,Inh,Pvalb,,
31124,1800,3017,3111,905,933,13months-disease-replicate_1,Inh,Lamp5,161.0,
31125,1801,2562,3129,768,938,13months-disease-replicate_1,DG,DG,,
31126,1802,2818,3115,845,934,13months-disease-replicate_1,Astro,Astro1,,
31127,1803,2444,3140,733,942,13months-disease-replicate_1,DG,DG,,
31128,1804,2171,3134,651,940,13months-disease-replicate_1,DG,DG,,
31129,1805,2362,3136,708,940,13months-disease-replicate_1,DG,DG,,
31130,1806,191,3129,57,938,13months-disease-replicate_1,DG,DG,,
31131,1807,9893,3143,2967,942,13months-disease-replicate_1,CA2,CA2-Ex,,
31132,1808,3297,3130,989,939,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,143.0,
31133,1809,7747,3180,2324,954,13months-disease-replicate_1,CA2,CA2-Ex,,
31134,1810,11220,3147,3366,944,13months-disease-replicate_1,Astro,Astro2,,
31135,1811,2045,3144,613,943,13months-disease-replicate_1,DG,DG,,
31136,1812,9382,3156,2814,946,13months-disease-replicate_1,Oligo,Oligo1,,
31137,1813,6216,3144,1864,943,13months-disease-replicate_1,Micro,Micro1,,140
31138,1814,9671,3153,2901,945,13months-disease-replicate_1,Astro,Astro1,,
31139,1815,850,3177,255,953,13months-disease-replicate_1,Oligo,Oligo1,,
31140,1816,4790,3157,1437,947,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
31141,1817,16454,3160,4936,948,13months-disease-replicate_1,Inh,Pvalb_Nog,,130
31142,1818,1949,3159,584,947,13months-disease-replicate_1,DG,DG,,
31143,1819,395,3155,118,946,13months-disease-replicate_1,DG,DG,,
31144,1820,19044,3164,5713,949,13months-disease-replicate_1,Astro,Astro1,,141
31145,1821,5134,3175,1540,952,13months-disease-replicate_1,Oligo,Oligo3,,
31146,1822,17956,3170,5386,951,13months-disease-replicate_1,OPC,OPC,,143
31147,1823,21649,3198,6494,959,13months-disease-replicate_1,CA2,CA2-Ex,,68
31148,1824,21484,3170,6445,951,13months-disease-replicate_1,CA2,CA2-Ex,,97
31149,1825,2660,3173,798,951,13months-disease-replicate_1,DG,DG,,
31150,1826,10604,3176,3181,952,13months-disease-replicate_1,Astro,Astro1,,205
31151,1827,21990,3156,6597,946,13months-disease-replicate_1,CA2,CA2-Ex,,83
31152,1828,6668,3160,2000,948,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,52
31153,1829,1717,3178,515,953,13months-disease-replicate_1,DG,DG,,
31154,1830,5360,3190,1608,957,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,113
31155,1831,21782,3184,6534,955,13months-disease-replicate_1,CA3,CA3-Ex,,56
31156,1832,3414,3179,1024,953,13months-disease-replicate_1,Oligo,Oligo1,106.0,
31157,1833,7213,3189,2163,956,13months-disease-replicate_1,CA3,CA3-Ex,,
31158,1834,1284,3188,385,956,13months-disease-replicate_1,DG,DG,,
31159,1835,1535,3183,460,954,13months-disease-replicate_1,DG,DG,,
31160,1836,2528,3207,758,962,13months-disease-replicate_1,DG,DG,,
31161,1837,2815,3196,844,958,13months-disease-replicate_1,DG,DG,,
31162,1838,22303,3178,6690,953,13months-disease-replicate_1,CA3,CA3-Ex,,
31163,1839,16773,3190,5031,957,13months-disease-replicate_1,Astro,Astro1,,53
31164,1840,48,3185,14,955,13months-disease-replicate_1,DG,DG,,
31165,1841,469,3197,140,959,13months-disease-replicate_1,DG,DG,,
31166,1842,1072,3190,321,957,13months-disease-replicate_1,DG,DG,,
31167,1843,3109,3187,932,956,13months-disease-replicate_1,DG,DG,165.0,
31168,1844,7411,3201,2223,960,13months-disease-replicate_1,Oligo,Oligo1,,
31169,1845,1375,3201,412,960,13months-disease-replicate_1,DG,DG,,
31170,1846,2941,3200,882,960,13months-disease-replicate_1,DG,DG,,
31171,1847,3265,3202,979,960,13months-disease-replicate_1,DG,DG,150.0,
31172,1848,1633,3189,489,956,13months-disease-replicate_1,DG,DG,,
31173,1849,1806,3217,541,965,13months-disease-replicate_1,DG,DG,,
31174,1850,351,3217,105,965,13months-disease-replicate_1,DG,DG,,
31175,1851,1462,3200,438,960,13months-disease-replicate_1,DG,DG,,
31176,1852,2124,3207,637,962,13months-disease-replicate_1,DG,DG,,
31177,1853,2218,3208,665,962,13months-disease-replicate_1,DG,DG,,
31178,1854,164,3213,49,963,13months-disease-replicate_1,DG,DG,,
31179,1855,18839,3216,5651,964,13months-disease-replicate_1,Endo,Endo1,,80
31180,1856,3932,3217,1179,965,13months-disease-replicate_1,Astro,Astro3,147.0,
31181,1857,2668,3235,800,970,13months-disease-replicate_1,DG,DG,,
31182,1858,6200,3234,1860,970,13months-disease-replicate_1,Oligo,Oligo1,,135
31183,1859,939,3225,281,967,13months-disease-replicate_1,DG,DG,,
31184,1860,3337,3231,1001,969,13months-disease-replicate_1,DG,DG,128.0,
31185,1861,1185,3234,355,970,13months-disease-replicate_1,DG,DG,,
31186,1862,2420,3248,726,974,13months-disease-replicate_1,DG,DG,,
31187,1863,3539,3233,1061,969,13months-disease-replicate_1,DG,DG,68.0,
31188,1864,1917,3246,575,973,13months-disease-replicate_1,DG,DG,,
31189,1865,2312,3243,693,972,13months-disease-replicate_1,DG,DG,,
31190,1866,4356,3228,1306,968,13months-disease-replicate_1,Oligo,Oligo1,108.0,
31191,1867,2038,3251,611,975,13months-disease-replicate_1,DG,DG,,
31192,1868,3185,3241,955,972,13months-disease-replicate_1,DG,DG,148.0,
31193,1869,20174,3234,6052,970,13months-disease-replicate_1,OPC,OPC,,
31194,1870,21948,3254,6584,976,13months-disease-replicate_1,CA2,CA2-Ex,,95
31195,1871,1008,3255,302,976,13months-disease-replicate_1,DG,DG,,
31196,1872,17622,3251,5286,975,13months-disease-replicate_1,SMC,S1,,
31197,1873,3036,3246,910,973,13months-disease-replicate_1,DG,DG,145.0,
31198,1874,2759,3253,827,975,13months-disease-replicate_1,DG,DG,,
31199,1875,15189,3273,4556,981,13months-disease-replicate_1,Astro,Astro2,,
31200,1876,3731,3264,1119,979,13months-disease-replicate_1,Micro,Micro3,179.0,
31201,1877,6816,3253,2044,975,13months-disease-replicate_1,CA3,CA3-Ex,,57
31202,1878,273,3278,81,983,13months-disease-replicate_1,DG,DG,,
31203,1879,12437,3257,3731,977,13months-disease-replicate_1,Inh,Cnr1,,
31204,1880,1583,3279,474,983,13months-disease-replicate_1,DG,DG,,
31205,1881,21747,3299,6524,989,13months-disease-replicate_1,CA3,CA3-Ex,,90
31206,1882,21347,3278,6404,983,13months-disease-replicate_1,Oligo,Oligo1,,149
31207,1883,9763,3274,2928,982,13months-disease-replicate_1,CA3,CA3-Ex,,
31208,1884,863,3283,258,984,13months-disease-replicate_1,DG,DG,,
31209,1885,3871,3279,1161,983,13months-disease-replicate_1,OPC,OPC,149.0,
31210,1886,1278,3288,383,986,13months-disease-replicate_1,DG,DG,,
31211,1887,2893,3282,867,984,13months-disease-replicate_1,DG,DG,,
31212,1888,1115,3287,334,986,13months-disease-replicate_1,DG,DG,,
31213,1889,3270,3289,981,986,13months-disease-replicate_1,DG,DG,148.0,
31214,1890,52,3294,15,988,13months-disease-replicate_1,DG,DG,,
31215,1891,8556,3292,2566,987,13months-disease-replicate_1,Astro,Astro2,,
31216,1892,6970,3292,2091,987,13months-disease-replicate_1,CA3,CA3-Ex,,99
31217,1893,1688,3288,506,986,13months-disease-replicate_1,DG,DG,,
31218,1894,4519,3302,1355,990,13months-disease-replicate_1,OPC,OPC,111.0,
31219,1895,2144,3296,643,988,13months-disease-replicate_1,DG,DG,,
31220,1896,171,3318,51,995,13months-disease-replicate_1,DG,DG,,
31221,1897,1487,3304,446,991,13months-disease-replicate_1,DG,DG,,
31222,1898,2236,3301,670,990,13months-disease-replicate_1,DG,DG,,
31223,1899,422,3298,126,989,13months-disease-replicate_1,DG,DG,,
31224,1900,775,3290,232,987,13months-disease-replicate_1,DG,DG,,
31225,1901,2976,3324,892,997,13months-disease-replicate_1,DG,DG,,
31226,1902,3437,3303,1031,990,13months-disease-replicate_1,DG,DG,99.0,
31228,1903,2829,3309,848,992,13months-disease-replicate_1,DG,DG,,
31229,1904,3651,3329,1095,998,13months-disease-replicate_1,Micro,Micro3,43.0,
31230,1905,6508,3316,1952,994,13months-disease-replicate_1,Astro,Astro1,,40
31231,1906,3361,3311,1008,993,13months-disease-replicate_1,DG,DG,122.0,
31232,1907,12012,3238,3603,971,13months-disease-replicate_1,Endo,Endo1,,
31233,1908,20181,3309,6054,992,13months-disease-replicate_1,OPC,OPC,,
31234,1909,2599,3315,779,994,13months-disease-replicate_1,DG,DG,,
31235,1910,22302,3311,6690,993,13months-disease-replicate_1,CA3,CA3-Ex,,
31236,1911,3535,3323,1060,996,13months-disease-replicate_1,Micro,Micro3,73.0,
31237,1912,4036,3326,1210,997,13months-disease-replicate_1,Oligo,Oligo1,103.0,
31238,1913,3203,3326,960,997,13months-disease-replicate_1,DG,DG,142.0,
31239,1914,1390,3326,417,997,13months-disease-replicate_1,DG,DG,,
31240,1915,3085,3332,925,999,13months-disease-replicate_1,DG,DG,151.0,
31241,1916,687,3316,206,994,13months-disease-replicate_1,DG,DG,,
31242,1917,3790,3322,1137,996,13months-disease-replicate_1,Micro,Micro2,162.0,
31243,1918,15432,3331,4629,999,13months-disease-replicate_1,Micro,Micro1,,
31244,1919,3960,3324,1188,997,13months-disease-replicate_1,DG,DG,119.0,
31245,1920,2698,3341,809,1002,13months-disease-replicate_1,DG,DG,,
31246,1921,4861,3340,1458,1002,13months-disease-replicate_1,Inh,Lamp5,,
31247,1922,2499,3335,749,1000,13months-disease-replicate_1,DG,DG,,
31248,1923,1902,3339,570,1001,13months-disease-replicate_1,DG,DG,,
31249,1924,8320,3348,2496,1004,13months-disease-replicate_1,Micro,Micro1,,
31250,1925,21932,3350,6579,1005,13months-disease-replicate_1,CA3,CA3-Ex,,117
31251,1926,19056,3349,5716,1004,13months-disease-replicate_1,Micro,Micro1,,130
31252,1927,1788,3351,536,1005,13months-disease-replicate_1,DG,DG,,
31253,1928,15498,3357,4649,1007,13months-disease-replicate_1,Astro,Astro1,,
31254,1929,2772,3374,831,1012,13months-disease-replicate_1,DG,DG,,
31255,1930,21422,3358,6426,1007,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,148
31256,1931,367,3364,110,1009,13months-disease-replicate_1,DG,DG,,
31257,1932,1059,3376,317,1012,13months-disease-replicate_1,DG,DG,,
31258,1933,5684,3364,1705,1009,13months-disease-replicate_1,Inh,Pvalb,,4
31259,1934,1684,3372,505,1011,13months-disease-replicate_1,DG,DG,,
31260,1935,2032,3370,609,1011,13months-disease-replicate_1,DG,DG,,
31261,1936,2265,3377,679,1013,13months-disease-replicate_1,DG,DG,,
31262,1937,3315,3375,994,1012,13months-disease-replicate_1,DG,DG,141.0,
31263,1938,3837,3382,1151,1014,13months-disease-replicate_1,DG,DG,141.0,
31264,1939,2377,3378,713,1013,13months-disease-replicate_1,DG,DG,,
31265,1940,2138,3385,641,1015,13months-disease-replicate_1,DG,DG,,
31266,1941,3905,3383,1171,1014,13months-disease-replicate_1,DG,DG,123.0,
31267,1942,16529,3366,4958,1009,13months-disease-replicate_1,SMC,S1,,140
31268,1943,952,3409,285,1022,13months-disease-replicate_1,DG,DG,,
31269,1944,1237,3385,371,1015,13months-disease-replicate_1,DG,DG,,
31270,1945,3744,3384,1123,1015,13months-disease-replicate_1,DG,DG,161.0,
31271,1946,22254,3397,6676,1019,13months-disease-replicate_1,CA3,CA3-Ex,,178
31272,1947,1151,3391,345,1017,13months-disease-replicate_1,DG,DG,,
31273,1948,3505,3404,1051,1021,13months-disease-replicate_1,DG,DG,92.0,
31274,1949,6491,3400,1947,1020,13months-disease-replicate_1,CA2,CA2-Ex,,49
31275,1950,16443,3397,4932,1019,13months-disease-replicate_1,Endo,Endo3,199.0,167
31276,1951,10374,3399,3112,1019,13months-disease-replicate_1,Micro,Micro1,,
31277,1952,95,3397,28,1019,13months-disease-replicate_1,DG,DG,,
31278,1953,1557,3392,467,1017,13months-disease-replicate_1,DG,DG,,
31279,1954,5296,3418,1588,1025,13months-disease-replicate_1,Micro,Micro1,,122
31280,1955,3245,3410,973,1023,13months-disease-replicate_1,DG,DG,156.0,
31281,1956,4130,3390,1239,1017,13months-disease-replicate_1,Astro,Astro3,69.0,
31282,1957,645,3411,193,1023,13months-disease-replicate_1,DG,DG,,
31283,1958,2891,3406,867,1021,13months-disease-replicate_1,DG,DG,,
31284,1959,3154,3407,946,1022,13months-disease-replicate_1,DG,DG,150.0,
31285,1960,14168,3420,4250,1026,13months-disease-replicate_1,Astro,Astro2,,
31286,1961,6570,3422,1971,1026,13months-disease-replicate_1,Astro,Astro2,,33
31287,1962,1340,3413,402,1023,13months-disease-replicate_1,DG,DG,,
31288,1963,540,3404,162,1021,13months-disease-replicate_1,DG,DG,,
31289,1964,6085,3419,1825,1025,13months-disease-replicate_1,Oligo,Oligo1,,117
31290,1965,21588,3403,6476,1020,13months-disease-replicate_1,CA3,CA3-Ex,,181
31291,1966,4039,3416,1211,1024,13months-disease-replicate_1,DG,DG,84.0,
31292,1967,1463,3429,438,1028,13months-disease-replicate_1,DG,DG,,
31293,1968,3387,3423,1016,1026,13months-disease-replicate_1,DG,DG,125.0,
31294,1969,3964,3434,1189,1030,13months-disease-replicate_1,DG,DG,100.0,
31295,1970,844,3431,253,1029,13months-disease-replicate_1,DG,DG,,
31296,1971,5031,3436,1509,1030,13months-disease-replicate_1,OPC,OPC,,
31297,1972,322,3440,96,1032,13months-disease-replicate_1,SMC,S1,,
31298,1973,3686,3431,1105,1029,13months-disease-replicate_1,DG,DG,62.0,
31299,1974,4295,3432,1288,1029,13months-disease-replicate_1,Micro,Micro3,44.0,
31300,1975,8551,3441,2565,1032,13months-disease-replicate_1,Oligo,Oligo1,,
31301,1976,15244,3440,4573,1032,13months-disease-replicate_1,OPC,OPC,,
31302,1977,7803,3446,2340,1033,13months-disease-replicate_1,CA3,CA3-Ex,,
31303,1978,2661,3437,798,1031,13months-disease-replicate_1,DG,DG,,
31304,1979,7463,3446,2238,1033,13months-disease-replicate_1,Micro,Micro2,,
31305,1980,2483,3435,744,1030,13months-disease-replicate_1,DG,DG,,
31306,1981,1901,3473,570,1041,13months-disease-replicate_1,DG,DG,,
31307,1982,13421,3451,4026,1035,13months-disease-replicate_1,Astro,Astro1,,
31308,1983,21954,3445,6586,1033,13months-disease-replicate_1,CA3,CA3-Ex,,136
31309,1984,3081,3451,924,1035,13months-disease-replicate_1,DG,DG,150.0,
31310,1985,4218,3453,1265,1035,13months-disease-replicate_1,DG,DG,40.0,
31311,1986,1668,3454,500,1036,13months-disease-replicate_1,DG,DG,,
31312,1987,16503,3454,4950,1036,13months-disease-replicate_1,SMC,S1,203.0,165
31313,1988,8697,3457,2609,1037,13months-disease-replicate_1,Astro,Astro1,,
31314,1989,20900,3457,6270,1037,13months-disease-replicate_1,Micro,Micro1,,
31315,1990,13536,3460,4060,1038,13months-disease-replicate_1,Micro,Micro1,,
31316,1991,17453,3461,5235,1038,13months-disease-replicate_1,Oligo,Oligo3,,
31317,1992,9782,3465,2934,1039,13months-disease-replicate_1,Micro,Micro1,,
31318,1993,4691,3466,1407,1039,13months-disease-replicate_1,Oligo,Oligo1,131.0,
31319,1994,3775,3466,1132,1039,13months-disease-replicate_1,DG,DG,151.0,
31320,1995,4084,3479,1225,1043,13months-disease-replicate_1,DG,DG,62.0,
31321,1996,754,3457,226,1037,13months-disease-replicate_1,DG,DG,,
31322,1997,3865,3470,1159,1041,13months-disease-replicate_1,DG,DG,125.0,
31323,1998,2161,3460,648,1038,13months-disease-replicate_1,DG,DG,,
31324,1999,15200,3472,4560,1041,13months-disease-replicate_1,OPC,OPC,,
31325,2000,22099,3457,6629,1037,13months-disease-replicate_1,CA3,CA3-Ex,,140
31327,2001,1781,3483,534,1044,13months-disease-replicate_1,DG,DG,,
31328,2002,2572,3469,771,1040,13months-disease-replicate_1,DG,DG,,
31329,2003,2785,3487,835,1046,13months-disease-replicate_1,DG,DG,,
31330,2004,2275,3481,682,1044,13months-disease-replicate_1,DG,DG,,
31331,2005,65,3484,19,1045,13months-disease-replicate_1,DG,DG,,
31332,2006,3323,3493,996,1047,13months-disease-replicate_1,DG,DG,153.0,
31333,2007,1276,3487,382,1046,13months-disease-replicate_1,DG,DG,,
31334,2008,4157,3499,1247,1049,13months-disease-replicate_1,DG,DG,40.0,
31335,2009,1590,3497,477,1049,13months-disease-replicate_1,DG,DG,,
31336,2010,1157,3487,347,1046,13months-disease-replicate_1,DG,DG,,
31337,2011,22252,3516,6675,1054,13months-disease-replicate_1,Inh,Lamp5,,149
31338,2012,2058,3500,617,1050,13months-disease-replicate_1,DG,DG,,
31339,2013,481,3486,144,1045,13months-disease-replicate_1,DG,DG,,
31340,2014,2433,3494,729,1048,13months-disease-replicate_1,DG,DG,,
31341,2015,3475,3494,1042,1048,13months-disease-replicate_1,DG,DG,116.0,
31342,2016,4839,3524,1451,1057,13months-disease-replicate_1,Micro,Micro3,,
31343,2017,3009,3478,902,1043,13months-disease-replicate_1,DG,DG,157.0,
31344,2018,4363,3498,1308,1049,13months-disease-replicate_1,Astro,Astro2,36.0,
31345,2019,8268,3483,2480,1044,13months-disease-replicate_1,CA3,CA3-Ex,,
31346,2020,4608,3518,1382,1055,13months-disease-replicate_1,Oligo,Oligo1,103.0,
31347,2021,3213,3503,963,1050,13months-disease-replicate_1,DG,DG,149.0,
31348,2022,250,3483,75,1044,13months-disease-replicate_1,Oligo,Oligo1,,
31349,2023,1393,3522,417,1056,13months-disease-replicate_1,DG,DG,,
31350,2024,3626,3499,1087,1049,13months-disease-replicate_1,DG,DG,88.0,
31351,2025,2944,3499,883,1049,13months-disease-replicate_1,DG,DG,,
31352,2026,4009,3518,1202,1055,13months-disease-replicate_1,DG,DG,80.0,
31353,2027,403,3514,120,1054,13months-disease-replicate_1,DG,DG,,
31354,2028,2190,3539,657,1061,13months-disease-replicate_1,DG,DG,,
31355,2029,587,3519,176,1055,13months-disease-replicate_1,DG,DG,,
31356,2030,16496,3521,4948,1056,13months-disease-replicate_1,SMC,S2,205.0,182
31357,2031,8745,3529,2623,1058,13months-disease-replicate_1,CA3,CA3-Ex,,
31358,2032,2874,3527,862,1058,13months-disease-replicate_1,DG,DG,,
31359,2033,13120,3531,3936,1059,13months-disease-replicate_1,Astro,Astro1,,
31360,2034,8931,3493,2679,1047,13months-disease-replicate_1,Oligo,Oligo1,,
31361,2035,3917,3532,1175,1059,13months-disease-replicate_1,DG,DG,105.0,
31362,2036,190,3508,57,1052,13months-disease-replicate_1,DG,DG,,
31363,2037,701,3551,210,1065,13months-disease-replicate_1,DG,DG,,
31364,2038,1077,3532,323,1059,13months-disease-replicate_1,DG,DG,,
31365,2039,21994,3549,6598,1064,13months-disease-replicate_1,CA3,CA3-Ex,,106
31366,2040,2339,3540,701,1062,13months-disease-replicate_1,DG,DG,,
31367,2041,3778,3547,1133,1064,13months-disease-replicate_1,DG,DG,147.0,
31368,2042,4279,3553,1283,1065,13months-disease-replicate_1,DG,DG,8.0,
31369,2043,1514,3549,454,1064,13months-disease-replicate_1,DG,DG,,
31370,2044,3404,3556,1021,1066,13months-disease-replicate_1,DG,DG,143.0,
31371,2045,20368,3554,6110,1066,13months-disease-replicate_1,Astro,Astro1,,
31372,2046,1212,3556,363,1066,13months-disease-replicate_1,DG,DG,,
31373,2047,2672,3548,801,1064,13months-disease-replicate_1,DG,DG,,
31374,2048,21814,3562,6544,1068,13months-disease-replicate_1,CA3,CA3-Ex,,107
31375,2049,20279,3560,6083,1068,13months-disease-replicate_1,Astro,Astro3,,
31376,2050,837,3556,251,1066,13months-disease-replicate_1,DG,DG,,
31377,2051,2540,3569,762,1070,13months-disease-replicate_1,DG,DG,,
31378,2052,3149,3568,944,1070,13months-disease-replicate_1,DG,DG,159.0,
31379,2053,7069,3568,2120,1070,13months-disease-replicate_1,CA3,CA3-Ex,,145
31380,2054,2436,3591,730,1077,13months-disease-replicate_1,DG,DG,,
31381,2055,4486,3553,1345,1065,13months-disease-replicate_1,DG,DG,65.0,
31382,2056,3053,3575,915,1072,13months-disease-replicate_1,DG,DG,165.0,
31383,2057,4712,3574,1413,1072,13months-disease-replicate_1,DG,DG,133.0,
31384,2058,3563,3568,1068,1070,13months-disease-replicate_1,DG,DG,116.0,
31385,2059,3683,3582,1104,1074,13months-disease-replicate_1,DG,DG,105.0,
31386,2060,39,3590,11,1077,13months-disease-replicate_1,DG,DG,,
31387,2061,5038,3574,1511,1072,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
31388,2062,985,3567,295,1070,13months-disease-replicate_1,DG,DG,,
31389,2063,4125,3585,1237,1075,13months-disease-replicate_1,DG,DG,43.0,
31390,2064,472,3593,141,1077,13months-disease-replicate_1,DG,DG,,
31391,2065,340,3590,102,1077,13months-disease-replicate_1,DG,DG,,
31392,2066,9203,3601,2760,1080,13months-disease-replicate_1,Astro,Astro2,,
31393,2067,1648,3594,494,1078,13months-disease-replicate_1,SMC,S3,,
31394,2068,7462,3589,2238,1076,13months-disease-replicate_1,Oligo,Oligo1,,
31395,2069,4404,3600,1321,1080,13months-disease-replicate_1,DG,DG,41.0,
31396,2070,5499,3597,1649,1079,13months-disease-replicate_1,CA2,CA2-Ex,,92
31397,2071,2938,3599,881,1079,13months-disease-replicate_1,DG,DG,,
31398,2072,3847,3602,1154,1080,13months-disease-replicate_1,DG,DG,126.0,
31399,2073,4045,3609,1213,1082,13months-disease-replicate_1,DG,DG,67.0,
31400,2074,1307,3606,392,1081,13months-disease-replicate_1,DG,DG,,
31401,2075,2825,3608,847,1082,13months-disease-replicate_1,DG,DG,,
31402,2076,20752,3600,6225,1080,13months-disease-replicate_1,Endo,Endo1,,
31403,2077,559,3617,167,1085,13months-disease-replicate_1,DG,DG,,
31404,2078,12908,3612,3872,1083,13months-disease-replicate_1,Astro,Astro1,,
31405,2079,3240,3609,972,1082,13months-disease-replicate_1,DG,DG,181.0,
31406,2080,3946,3613,1183,1083,13months-disease-replicate_1,DG,DG,97.0,
31407,2081,207,3619,62,1085,13months-disease-replicate_1,DG,DG,,
31409,2082,4907,3615,1472,1084,13months-disease-replicate_1,Oligo,Oligo1,,
31410,2083,3334,3624,1000,1087,13months-disease-replicate_1,DG,DG,173.0,
31411,2084,7812,3614,2343,1084,13months-disease-replicate_1,CA3,CA3-Ex,,
31412,2085,4196,3618,1258,1085,13months-disease-replicate_1,Micro,Micro2,25.0,
31413,2086,1474,3654,442,1096,13months-disease-replicate_1,DG,DG,,
31414,2087,2087,3617,626,1085,13months-disease-replicate_1,DG,DG,,
31415,2088,6501,3638,1950,1091,13months-disease-replicate_1,Inh,Sst,,100
31416,2089,22078,3623,6623,1086,13months-disease-replicate_1,CA3,CA3-Ex,,93
31417,2090,15160,3631,4548,1089,13months-disease-replicate_1,Inh,Lamp5,,
31418,2091,2699,3640,809,1092,13months-disease-replicate_1,DG,DG,,
31419,2092,7607,3637,2282,1091,13months-disease-replicate_1,CA3,CA3-Ex,,
31420,2093,4584,3636,1375,1090,13months-disease-replicate_1,DG,DG,96.0,
31421,2094,22206,3644,6661,1093,13months-disease-replicate_1,CA3,CA3-Ex,,111
31422,2095,3572,3647,1071,1094,13months-disease-replicate_1,DG,DG,135.0,
31423,2096,2229,3639,668,1091,13months-disease-replicate_1,DG,DG,,
31424,2097,12699,3640,3809,1092,13months-disease-replicate_1,Astro,Astro1,,
31425,2098,8295,3622,2488,1086,13months-disease-replicate_1,Astro,Astro1,,
31426,2099,1177,3638,353,1091,13months-disease-replicate_1,DG,DG,,
