NAME,index,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type,dist_to_plaque,dist_to_tau
64300,4869,207,10574,62,3173,8months-disease-replicate_1,SMC,S5,,104
64301,4870,7600,10578,2280,3174,8months-disease-replicate_1,SMC,S5,,
64302,4871,1630,10561,489,3169,8months-disease-replicate_1,Inh,Sst,89.0,143
64303,4872,14234,10571,4270,3172,8months-disease-replicate_1,Oligo,Oligo1,,
64304,4873,17603,10568,5280,3171,8months-disease-replicate_1,Endo,Endo1,191.0,156
64305,4874,17765,10539,5329,3162,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,166.0,147
64306,4875,4695,10561,1408,3169,8months-disease-replicate_1,Endo,Endo1,,192
64307,4876,19422,10553,5826,3166,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
64308,4877,124,10548,37,3165,8months-disease-replicate_1,SMC,S5,,127
64309,4878,18439,10551,5531,3166,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,43.0,
64310,4879,7202,10555,2160,3167,8months-disease-replicate_1,Oligo,Oligo1,80.0,
64312,4880,19311,10556,5793,3167,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
64313,4881,17062,10548,5118,3165,8months-disease-replicate_1,Micro,Micro3,,
64314,4882,9782,10541,2934,3163,8months-disease-replicate_1,Oligo,Oligo1,,
64315,4883,14893,10551,4467,3166,8months-disease-replicate_1,Oligo,Oligo1,,
64316,4884,1304,10544,391,3164,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,54.0,106
64317,4885,18162,10493,5448,3148,8months-disease-replicate_1,Oligo,Oligo1,95.0,
64318,4886,14735,10522,4420,3157,8months-disease-replicate_1,Oligo,Oligo2,,
64319,4887,909,10528,272,3159,8months-disease-replicate_1,Endo,Endo1,150.0,189
64320,4888,9714,10517,2914,3155,8months-disease-replicate_1,Oligo,Oligo1,,
64321,4889,14273,10512,4281,3154,8months-disease-replicate_1,Oligo,Oligo1,,
64322,4890,14340,10526,4302,3158,8months-disease-replicate_1,Oligo,Oligo1,,
64323,4891,16494,10504,4948,3152,8months-disease-replicate_1,Oligo,Oligo1,,
64324,4892,7584,10521,2275,3157,8months-disease-replicate_1,Astro,Astro1,,
64325,4893,17201,10509,5160,3153,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
64326,4894,13082,10514,3924,3155,8months-disease-replicate_1,Oligo,Oligo1,,
64327,4895,18246,10512,5473,3154,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,73.0,188
64328,4896,1001,10503,300,3151,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,128.0,162
64329,4897,19154,10499,5746,3150,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
64330,4898,16757,10482,5027,3145,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
64331,4899,5659,10494,1697,3149,8months-disease-replicate_1,Oligo,Oligo1,,186
64333,4900,16854,10476,5056,3143,8months-disease-replicate_1,Oligo,Oligo1,,
64334,4901,5514,10492,1654,3148,8months-disease-replicate_1,Oligo,Oligo1,,153
64335,4902,14668,10491,4400,3148,8months-disease-replicate_1,Oligo,Oligo1,,
64336,4903,2545,10484,763,3146,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,164
64337,4904,13195,10488,3958,3147,8months-disease-replicate_1,Oligo,Oligo1,,
64338,4905,14975,10485,4492,3146,8months-disease-replicate_1,Oligo,Oligo1,,
64339,4906,18870,10483,5661,3145,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,153.0,
64340,4907,628,10482,188,3145,8months-disease-replicate_1,Inh,Cnr1,,175
64341,4908,5565,10481,1669,3145,8months-disease-replicate_1,Oligo,Oligo1,,162
64342,4909,14366,10468,4309,3141,8months-disease-replicate_1,Oligo,Oligo1,,
64343,4910,9104,10482,2731,3145,8months-disease-replicate_1,OPC,OPC,123.0,
64344,4911,842,10469,252,3141,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,169.0,184
64345,4912,7419,10475,2225,3143,8months-disease-replicate_1,Astro,Astro3,134.0,
64346,4913,8794,10472,2638,3142,8months-disease-replicate_1,Endo,Endo1,162.0,
64347,4914,9177,10467,2753,3140,8months-disease-replicate_1,Oligo,Oligo1,128.0,
64348,4915,7316,10466,2194,3140,8months-disease-replicate_1,Oligo,Oligo1,103.0,
64350,4916,14874,10466,4462,3140,8months-disease-replicate_1,Oligo,Oligo1,,
64351,4917,5469,10463,1640,3139,8months-disease-replicate_1,Oligo,Oligo3,,137
64352,4918,743,10460,222,3138,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,,198
64353,4919,12678,10454,3803,3137,8months-disease-replicate_1,Oligo,Oligo1,,
64354,4920,10110,10460,3033,3138,8months-disease-replicate_1,Astro,Astro1,,
64355,4921,4620,10457,1386,3137,8months-disease-replicate_1,Oligo,Oligo1,,108
64356,4922,17259,10443,5177,3133,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
64357,4923,75,10468,22,3141,8months-disease-replicate_1,SMC,S5,,142
64358,4924,18355,10429,5506,3129,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,81.0,
64359,4925,16149,10445,4844,3134,8months-disease-replicate_1,Oligo,Oligo1,,
64360,4926,17729,10423,5318,3127,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
64361,4927,5415,10442,1624,3133,8months-disease-replicate_1,Oligo,Oligo1,,122
64362,4928,15975,10441,4792,3133,8months-disease-replicate_1,Oligo,Oligo3,,
64363,4929,4580,10440,1374,3132,8months-disease-replicate_1,Astro,Astro3,,97
64364,4930,1111,10438,333,3132,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,205.0,140
64365,4931,4789,10431,1436,3130,8months-disease-replicate_1,Oligo,Oligo1,,145
64366,4932,189,10440,56,3132,8months-disease-replicate_1,Astro,Astro3,,109
64367,4933,9066,10418,2719,3126,8months-disease-replicate_1,Oligo,Oligo1,143.0,
64368,4934,1817,10435,545,3131,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,153.0,122
64370,4935,19506,10435,5851,3131,8months-disease-replicate_1,Endo,Endo1,,
64371,4936,5339,10417,1601,3125,8months-disease-replicate_1,Oligo,Oligo2,,102
64372,4937,2898,10425,869,3128,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
64373,4938,14445,10420,4333,3126,8months-disease-replicate_1,Astro,Astro3,,
64374,4939,14565,10415,4369,3125,8months-disease-replicate_1,Oligo,Oligo3,,
64375,4940,9346,10414,2803,3125,8months-disease-replicate_1,Astro,Astro3,156.0,
64376,4941,18058,10394,5417,3119,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,138.0,
64377,4942,4636,10398,1390,3120,8months-disease-replicate_1,Astro,Astro1,,97
64378,4943,7984,10404,2395,3122,8months-disease-replicate_1,OPC,OPC,,
64379,4944,19035,10411,5710,3124,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
64380,4945,7890,10399,2367,3120,8months-disease-replicate_1,Oligo,Oligo1,,
64381,4946,12612,10398,3783,3120,8months-disease-replicate_1,Micro,Micro3,,
64382,4947,13041,10393,3912,3118,8months-disease-replicate_1,Micro,Micro2,,
64383,4948,19111,10403,5733,3121,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
64384,4949,2157,10379,647,3114,8months-disease-replicate_1,Astro,Astro1,,117
64385,4950,2811,10392,843,3118,8months-disease-replicate_1,Astro,Astro1,,
64387,4951,16081,10391,4824,3118,8months-disease-replicate_1,Oligo,Oligo1,,
64388,4952,85,10381,25,3115,8months-disease-replicate_1,Micro,Micro1,,143
64389,4953,10591,10384,3177,3116,8months-disease-replicate_1,Astro,Astro3,,
64390,4954,8578,10381,2573,3115,8months-disease-replicate_1,Oligo,Oligo1,212.0,
64391,4955,4032,10383,1209,3115,8months-disease-replicate_1,Oligo,Oligo3,115.0,130
64392,4956,14659,10377,4397,3113,8months-disease-replicate_1,Oligo,Oligo1,,
64393,4957,15529,10377,4658,3113,8months-disease-replicate_1,Oligo,Oligo1,,
64394,4958,13524,10383,4057,3115,8months-disease-replicate_1,Oligo,Oligo1,,
64395,4959,7809,10373,2342,3112,8months-disease-replicate_1,Oligo,Oligo1,,
64396,4960,454,10376,136,3113,8months-disease-replicate_1,Oligo,Oligo2,,125
64397,4961,12458,10379,3737,3114,8months-disease-replicate_1,Oligo,Oligo1,,
64398,4962,1296,10365,388,3110,8months-disease-replicate_1,Endo,Endo1,170.0,81
64399,4963,7699,10362,2309,3109,8months-disease-replicate_1,Astro,Astro1,,
64400,4964,4090,10359,1227,3108,8months-disease-replicate_1,Oligo,Oligo1,121.0,111
64401,4965,18702,10367,5610,3110,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,132.0,
64402,4966,2074,10358,622,3108,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,193.0,120
64403,4967,13635,10353,4090,3106,8months-disease-replicate_1,Oligo,Oligo1,,165
64404,4968,3572,10351,1071,3106,8months-disease-replicate_1,Oligo,Oligo1,117.0,163
64406,4969,19405,10342,5821,3103,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
64407,4970,11789,10345,3536,3104,8months-disease-replicate_1,Oligo,Oligo1,,
64408,4971,15104,10336,4531,3101,8months-disease-replicate_1,Oligo,Oligo1,,
64409,4972,9345,10331,2803,3100,8months-disease-replicate_1,Micro,Micro3,163.0,
64410,4973,17821,10336,5346,3101,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,195.0,
64411,4974,19241,10335,5772,3101,8months-disease-replicate_1,Astro,Astro1,,
64412,4975,2993,10331,897,3100,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
64413,4976,15998,10331,4799,3100,8months-disease-replicate_1,Astro,Astro3,,
64414,4977,13542,10321,4062,3097,8months-disease-replicate_1,Astro,Astro1,,146
64415,4978,3356,10326,1006,3098,8months-disease-replicate_1,Oligo,Oligo1,162.0,
64416,4979,15037,10324,4511,3098,8months-disease-replicate_1,Oligo,Oligo1,,
64418,4980,15603,10314,4680,3095,8months-disease-replicate_1,Oligo,Oligo2,,
64419,4981,13462,10313,4038,3094,8months-disease-replicate_1,Astro,Astro1,,137
64420,4982,14391,10308,4317,3093,8months-disease-replicate_1,Oligo,Oligo1,,
64422,4983,4604,10303,1381,3091,8months-disease-replicate_1,OPC,OPC,,71
64423,4984,13805,10301,4141,3091,8months-disease-replicate_1,Oligo,Oligo1,,182
64424,4985,729,10299,218,3090,8months-disease-replicate_1,Astro,Astro1,,191
64425,4986,2640,10294,792,3089,8months-disease-replicate_1,Astro,Astro1,,
64426,4987,6176,10294,1852,3089,8months-disease-replicate_1,Oligo,Oligo1,,
64427,4988,4654,10299,1396,3090,8months-disease-replicate_1,Micro,Micro1,,159
64428,4989,4538,10297,1361,3089,8months-disease-replicate_1,OPC,OPC,,55
64429,4990,4297,10291,1289,3088,8months-disease-replicate_1,Oligo,Oligo3,158.0,50
64430,4991,15917,10281,4775,3085,8months-disease-replicate_1,Oligo,Oligo1,,
64431,4992,920,10281,276,3085,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,187.0,135
64432,4993,4239,10285,1271,3086,8months-disease-replicate_1,Oligo,Oligo1,141.0,62
64434,4994,5477,10276,1643,3083,8months-disease-replicate_1,Astro,Astro3,,105
64435,4995,6821,10273,2046,3082,8months-disease-replicate_1,Astro,Astro3,61.0,181
64436,4996,16081,10266,4824,3080,8months-disease-replicate_1,Oligo,Oligo1,,
64437,4997,7459,10269,2237,3081,8months-disease-replicate_1,Oligo,Oligo1,150.0,194
64438,4998,11221,10266,3366,3080,8months-disease-replicate_1,Endo,Endo1,,
64439,4999,5127,10272,1538,3082,8months-disease-replicate_1,Oligo,Oligo1,,46
64440,5000,6118,10258,1835,3078,8months-disease-replicate_1,Oligo,Oligo1,,176
64441,5001,11169,10275,3350,3083,8months-disease-replicate_1,SMC,S4,,
64442,5002,14126,10260,4237,3078,8months-disease-replicate_1,Oligo,Oligo1,,
64443,5003,15488,10262,4646,3079,8months-disease-replicate_1,Oligo,Oligo2,,
64444,5004,14593,10257,4377,3077,8months-disease-replicate_1,Oligo,Oligo1,,
64445,5005,15677,10251,4703,3076,8months-disease-replicate_1,Oligo,Oligo2,,
64447,5006,14774,10259,4432,3078,8months-disease-replicate_1,Oligo,Oligo2,,
64448,5007,6749,10246,2024,3074,8months-disease-replicate_1,Oligo,Oligo1,83.0,162
64449,5008,16145,10230,4843,3069,8months-disease-replicate_1,Oligo,Oligo1,,
64450,5009,2754,10246,826,3074,8months-disease-replicate_1,Inh,Pvalb,,
64451,5010,13212,10242,3963,3073,8months-disease-replicate_1,Oligo,Oligo1,,126
64452,5011,15281,10242,4584,3073,8months-disease-replicate_1,Endo,Endo1,,
64453,5012,14215,10230,4264,3069,8months-disease-replicate_1,Oligo,Oligo3,,
64454,5013,6683,10236,2004,3071,8months-disease-replicate_1,Oligo,Oligo1,102.0,149
64455,5014,13324,10225,3997,3068,8months-disease-replicate_1,Oligo,Oligo2,,111
64456,5015,15573,10228,4671,3069,8months-disease-replicate_1,Astro,Astro3,,
64457,5016,18977,10238,5693,3072,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
64458,5017,7871,10214,2361,3065,8months-disease-replicate_1,Astro,Astro3,,126
64459,5018,14881,10230,4464,3069,8months-disease-replicate_1,Oligo,Oligo1,,
64460,5019,2673,10217,801,3065,8months-disease-replicate_1,Inh,Sst,,
64461,5020,9590,10224,2877,3068,8months-disease-replicate_1,Astro,Astro3,,
64462,5021,8015,10216,2404,3065,8months-disease-replicate_1,Oligo,Oligo1,,130
64463,5022,2219,10210,665,3063,8months-disease-replicate_1,Oligo,Oligo1,,
64464,5023,14969,10203,4490,3061,8months-disease-replicate_1,Astro,Astro3,,
64465,5024,2399,10207,719,3062,8months-disease-replicate_1,Oligo,Oligo1,,
64467,5025,15185,10189,4555,3057,8months-disease-replicate_1,Oligo,Oligo1,,
64469,5026,17940,10182,5382,3055,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,205.0,
64470,5027,1767,10188,530,3057,8months-disease-replicate_1,OPC,OPC,97.0,71
64471,5028,8493,10181,2547,3055,8months-disease-replicate_1,Astro,Astro2,,
64472,5029,6531,10176,1959,3053,8months-disease-replicate_1,Oligo,Oligo1,150.0,118
64473,5030,5107,10175,1532,3053,8months-disease-replicate_1,Oligo,Oligo1,,22
64476,5031,18742,10174,5622,3053,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,180.0,
64477,5032,1861,10158,558,3048,8months-disease-replicate_1,Inh,Sst,106.0,161
64478,5033,3790,10150,1137,3045,8months-disease-replicate_1,Micro,Micro1,29.0,76
64479,5034,11308,10131,3392,3040,8months-disease-replicate_1,SMC,S4,,
64480,5035,14421,10150,4326,3045,8months-disease-replicate_1,Oligo,Oligo1,,
64481,5036,15673,10146,4701,3044,8months-disease-replicate_1,Oligo,Oligo1,,
64482,5037,1942,10142,582,3043,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,120.0,169
64483,5038,3615,10149,1084,3045,8months-disease-replicate_1,Micro,Micro2,68.0,127
64484,5039,15046,10144,4513,3044,8months-disease-replicate_1,Oligo,Oligo1,,
64485,5040,18944,10137,5683,3041,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
64486,5041,561,10159,168,3048,8months-disease-replicate_1,Astro,Astro2,128.0,194
64487,5042,19049,10143,5714,3043,8months-disease-replicate_1,Astro,Astro1,,
64488,5043,2041,10155,612,3047,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,147.0,190
64490,5044,7389,10132,2216,3040,8months-disease-replicate_1,Oligo,Oligo1,149.0,179
64491,5045,14168,10127,4250,3038,8months-disease-replicate_1,Oligo,Oligo1,,
64492,5046,2265,10132,679,3040,8months-disease-replicate_1,Oligo,Oligo3,,
64493,5047,11104,10130,3331,3039,8months-disease-replicate_1,Endo,Endo1,,
64494,5048,18147,10124,5444,3038,8months-disease-replicate_1,SMC,S1,166.0,
64495,5049,1446,10117,433,3035,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,83.0,171
64497,5050,16204,10135,4861,3041,8months-disease-replicate_1,Oligo,Oligo1,,
64498,5051,14258,10107,4277,3032,8months-disease-replicate_1,Oligo,Oligo1,,
64501,5052,17657,10160,5297,3048,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
64502,5053,670,10116,201,3035,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,112.0,161
64503,5054,11709,10104,3512,3032,8months-disease-replicate_1,Micro,Micro1,,
64504,5055,3705,10104,1111,3032,8months-disease-replicate_1,Oligo,Oligo1,39.0,98
64505,5056,299,10108,89,3033,8months-disease-replicate_1,Astro,Astro3,154.0,161
64506,5057,7883,10107,2364,3032,8months-disease-replicate_1,Micro,Micro1,,93
64507,5058,15157,10099,4547,3030,8months-disease-replicate_1,Astro,Astro2,,
64508,5059,15804,10102,4741,3031,8months-disease-replicate_1,Oligo,Oligo1,,
64509,5060,453,10097,135,3029,8months-disease-replicate_1,Astro,Astro2,122.0,196
64510,5061,2445,10094,733,3029,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
64511,5062,7334,10104,2200,3032,8months-disease-replicate_1,Oligo,Oligo1,141.0,
64512,5063,16295,10105,4888,3032,8months-disease-replicate_1,Oligo,Oligo1,,
64513,5064,12433,10096,3729,3029,8months-disease-replicate_1,OPC,OPC,,
64514,5065,1660,10086,498,3026,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,57.0,145
64515,5066,14383,10084,4314,3026,8months-disease-replicate_1,Oligo,Oligo1,,
64516,5067,19251,10091,5775,3028,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,184.0,
64517,5068,18836,10079,5650,3024,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,151.0,
64519,5069,15340,10077,4602,3023,8months-disease-replicate_1,Oligo,Oligo1,,
64520,5070,1765,10075,529,3023,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,68.0,141
64521,5071,3961,10073,1188,3022,8months-disease-replicate_1,Oligo,Oligo1,41.0,136
64522,5072,10861,10067,3258,3020,8months-disease-replicate_1,Astro,Astro1,,
64523,5073,16963,10064,5088,3020,8months-disease-replicate_1,Oligo,Oligo1,,
64524,5074,15875,10069,4762,3021,8months-disease-replicate_1,Oligo,Oligo3,,
64525,5075,17537,10040,5261,3012,8months-disease-replicate_1,Oligo,Oligo2,,
64527,5076,160,10057,48,3017,8months-disease-replicate_1,Oligo,Oligo2,176.0,176
64528,5077,18725,10050,5617,3015,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,152.0,
64529,5078,3892,10052,1167,3016,8months-disease-replicate_1,Oligo,Oligo2,20.0,41
64530,5079,3521,10056,1056,3017,8months-disease-replicate_1,Oligo,Oligo1,91.0,150
64531,5080,17754,10047,5326,3014,8months-disease-replicate_1,Oligo,Oligo1,,
64532,5081,920,10041,276,3013,8months-disease-replicate_1,Oligo,Oligo1,119.0,182
64534,5082,15949,10052,4784,3016,8months-disease-replicate_1,Oligo,Oligo2,,
64535,5083,684,10042,205,3013,8months-disease-replicate_1,Inh,Cnr1,90.0,150
64536,5084,3341,10035,1002,3011,8months-disease-replicate_1,Oligo,Oligo1,145.0,
64537,5085,16343,10023,4902,3007,8months-disease-replicate_1,Oligo,Oligo1,,
64538,5086,2096,10018,628,3006,8months-disease-replicate_1,Oligo,Oligo1,146.0,165
64539,5087,10954,10029,3286,3009,8months-disease-replicate_1,Micro,Micro1,,
64540,5088,1146,10027,343,3008,8months-disease-replicate_1,SMC,S2,147.0,179
64541,5089,17373,10008,5211,3003,8months-disease-replicate_1,Oligo,Oligo1,,
64542,5090,9264,10028,2779,3009,8months-disease-replicate_1,Endo,Endo2,,
64543,5091,17823,10006,5346,3002,8months-disease-replicate_1,Oligo,Oligo1,,
64544,5092,17711,10012,5313,3004,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
64545,5093,3266,10005,979,3002,8months-disease-replicate_1,Oligo,Oligo1,152.0,
64546,5094,18159,9972,5447,2992,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
64548,5095,15520,10009,4656,3003,8months-disease-replicate_1,Oligo,Oligo1,,
64550,5096,2796,9983,838,2995,8months-disease-replicate_1,SMC,S1,,
64551,5097,15993,9988,4797,2997,8months-disease-replicate_1,Oligo,Oligo2,,
64552,5098,1227,9987,368,2996,8months-disease-replicate_1,Micro,Micro1,120.0,187
64553,5099,2734,9982,820,2995,8months-disease-replicate_1,Oligo,Oligo2,,
64554,5100,4444,9982,1333,2995,8months-disease-replicate_1,Oligo,Oligo1,,56
64555,5101,3690,9981,1107,2995,8months-disease-replicate_1,Oligo,Oligo1,45.0,191
64556,5102,1160,9965,348,2990,8months-disease-replicate_1,Oligo,Oligo1,139.0,197
64557,5103,14594,9975,4378,2993,8months-disease-replicate_1,Astro,Astro2,,
64559,5104,571,9981,171,2995,8months-disease-replicate_1,DG,DG,76.0,195
64560,5105,15632,9985,4689,2996,8months-disease-replicate_1,Oligo,Oligo1,,
64561,5106,14663,9963,4398,2989,8months-disease-replicate_1,Astro,Astro1,,
64562,5107,7885,9968,2365,2991,8months-disease-replicate_1,Oligo,Oligo2,,52
64563,5108,6752,9960,2025,2988,8months-disease-replicate_1,Oligo,Oligo1,150.0,100
64564,5109,2644,9962,793,2989,8months-disease-replicate_1,Micro,Micro1,,
64565,5110,5695,9969,1708,2991,8months-disease-replicate_1,Oligo,Oligo3,,
64566,5111,11519,9970,3455,2991,8months-disease-replicate_1,Astro,Astro1,,
64567,5112,15849,9956,4754,2987,8months-disease-replicate_1,Astro,Astro2,,
64568,5113,3550,9957,1065,2987,8months-disease-replicate_1,Oligo,Oligo2,87.0,145
64569,5114,4045,9942,1213,2983,8months-disease-replicate_1,Oligo,Oligo1,74.0,127
64570,5115,696,9954,208,2987,8months-disease-replicate_1,Astro,Astro2,64.0,154
64571,5116,15759,9951,4727,2986,8months-disease-replicate_1,Astro,Astro3,,
64572,5117,3399,9947,1019,2984,8months-disease-replicate_1,Oligo,Oligo3,132.0,
64573,5118,4329,9948,1298,2985,8months-disease-replicate_1,Oligo,Oligo1,,69
64574,5119,13256,9945,3976,2984,8months-disease-replicate_1,Oligo,Oligo1,,47
64575,5120,16913,9959,5073,2988,8months-disease-replicate_1,Oligo,Oligo1,,
64577,5121,15951,9927,4785,2978,8months-disease-replicate_1,Oligo,Oligo1,,
64578,5122,16706,9936,5011,2981,8months-disease-replicate_1,Micro,Micro1,,
64579,5123,19296,9936,5788,2981,8months-disease-replicate_1,CTX-Ex,CTX-Ex1,159.0,
64580,5124,16977,9938,5093,2982,8months-disease-replicate_1,Oligo,Oligo1,,
64581,5125,2983,9922,894,2977,8months-disease-replicate_1,Oligo,Oligo1,,
64582,5126,7470,9928,2241,2979,8months-disease-replicate_1,Oligo,Oligo3,207.0,135
64583,5127,6392,9927,1917,2978,8months-disease-replicate_1,Oligo,Oligo1,,47
64584,5128,14141,9925,4242,2978,8months-disease-replicate_1,Astro,Astro1,,
64586,5129,18742,9919,5622,2976,8months-disease-replicate_1,Oligo,Oligo1,114.0,
64587,5130,7605,9919,2281,2976,8months-disease-replicate_1,Oligo,Oligo1,,96
64588,5131,11395,9959,3418,2988,8months-disease-replicate_1,SMC,S5,,
64589,5132,4867,9914,1460,2975,8months-disease-replicate_1,Oligo,Oligo1,,107
64590,5133,16073,9908,4821,2973,8months-disease-replicate_1,Astro,Astro1,,
64591,5134,19385,9939,5815,2982,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,181.0,
64592,5135,5644,9904,1693,2972,8months-disease-replicate_1,Astro,Astro2,,158
64593,5136,17035,9907,5110,2972,8months-disease-replicate_1,Oligo,Oligo1,,
64594,5137,536,9902,160,2971,8months-disease-replicate_1,Oligo,Oligo2,60.0,178
64595,5138,1629,9899,488,2970,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,2.0,93
64596,5139,1472,9931,441,2980,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,46.0,125
64597,5140,5563,9888,1668,2967,8months-disease-replicate_1,OPC,OPC,,138
64599,5141,8482,9895,2544,2969,8months-disease-replicate_1,Oligo,Oligo1,,115
64600,5142,13760,9888,4128,2967,8months-disease-replicate_1,Inh,Sst,,112
64601,5143,12341,9896,3702,2969,8months-disease-replicate_1,Oligo,Oligo1,,
64602,5144,14291,9889,4287,2967,8months-disease-replicate_1,Oligo,Oligo1,,
64603,5145,6103,9892,1830,2968,8months-disease-replicate_1,Oligo,Oligo1,,113
64604,5146,18329,9869,5498,2961,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,176.0,
64605,5147,14542,9882,4362,2965,8months-disease-replicate_1,Astro,Astro3,,
64606,5148,11538,9877,3461,2963,8months-disease-replicate_1,SMC,S4,,
64607,5149,3300,9879,990,2964,8months-disease-replicate_1,Oligo,Oligo1,161.0,
64608,5150,14189,9874,4256,2963,8months-disease-replicate_1,SMC,S2,,
64612,5151,11433,9859,3429,2958,8months-disease-replicate_1,SMC,S1,,
64613,5152,18029,9860,5408,2958,8months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
64614,5153,6754,9864,2026,2960,8months-disease-replicate_1,Oligo,Oligo1,,90
64615,5154,6130,9843,1839,2953,8months-disease-replicate_1,Oligo,Oligo1,,101
64617,5155,1563,9852,468,2956,8months-disease-replicate_1,Inh,Pvalb,22.0,89
64619,5156,11759,9849,3527,2955,8months-disease-replicate_1,Micro,Micro1,,
64620,5157,12289,9841,3686,2953,8months-disease-replicate_1,Endo,Endo1,,
64621,5158,19186,9835,5755,2951,8months-disease-replicate_1,Micro,Micro3,115.0,
64622,5159,12740,9836,3822,2951,8months-disease-replicate_1,Micro,Micro1,,
64623,5160,7217,9831,2165,2950,8months-disease-replicate_1,Oligo,Oligo2,,
64625,5161,12359,9824,3707,2948,8months-disease-replicate_1,Micro,Micro1,,
64627,5162,19372,9831,5811,2950,8months-disease-replicate_1,Endo,Endo1,160.0,
64628,5163,6025,9824,1807,2948,8months-disease-replicate_1,Oligo,Oligo1,,132
64629,5164,14220,9822,4266,2947,8months-disease-replicate_1,Inh,Pvalb,,
64630,5165,6675,9821,2002,2947,8months-disease-replicate_1,Oligo,Oligo3,,63
64632,5166,2848,9826,854,2948,8months-disease-replicate_1,Oligo,Oligo1,,
64633,5167,3240,9815,972,2945,8months-disease-replicate_1,Oligo,Oligo1,175.0,
64634,5168,5461,9811,1638,2944,8months-disease-replicate_1,OPC,OPC,,129
64635,5169,17049,9820,5114,2946,8months-disease-replicate_1,Oligo,Oligo1,,
64636,5170,4580,9818,1374,2946,8months-disease-replicate_1,Oligo,Oligo1,,116
64639,5171,11594,9809,3478,2943,8months-disease-replicate_1,SMC,S4,,
64640,5172,16167,9812,4850,2944,8months-disease-replicate_1,Oligo,Oligo1,,
64641,5173,4502,9805,1350,2942,8months-disease-replicate_1,Oligo,Oligo2,,111
64642,5174,5923,9795,1776,2939,8months-disease-replicate_1,Endo,Endo1,,
64643,5175,8403,9809,2520,2943,8months-disease-replicate_1,Endo,Endo2,,108
64645,5176,2927,9787,878,2936,8months-disease-replicate_1,Oligo,Oligo1,,
64646,5177,4774,9791,1432,2938,8months-disease-replicate_1,Oligo,Oligo1,,152
64647,5178,18179,9788,5453,2937,8months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
64648,5179,13558,9776,4067,2933,8months-disease-replicate_1,Oligo,Oligo1,,56
64649,5180,1913,9777,573,2933,8months-disease-replicate_1,Oligo,Oligo1,94.0,74
64650,5181,7134,9762,2140,2929,8months-disease-replicate_1,Oligo,Oligo2,,
64651,5182,17096,9744,5128,2924,8months-disease-replicate_1,Oligo,Oligo2,,
64652,5183,868,9761,260,2929,8months-disease-replicate_1,SMC,S3,63.0,209
